vg_image_id	vg_image_name	vg_object_id	vg_obj_name	bbox_xywh	vg_synset	vg_cat
2411554	2411554.jpg	358698	woman	[79, 112, 161, 385]	woman.n.01	person
2411555	2411555.jpg	310156	man	[271, 52, 212, 281]	man.n.01	person
2411558	2411558.jpg	310090	boy	[85, 44, 142, 301]	male_child.n.01	person
2411561	2411561.jpg	3325078	motorcycle	[32, 71, 423, 289]	motorcycle.n.01	vehicle
2411564	2411564.jpg	3249786	burrito	[12, 40, 487, 312]	dish.n.02	food, nutrient
2411567	2411567.jpg	309994	carpet	[1, 162, 499, 213]	furnishing.n.02	instrumentality, instrumentation
2411569	2411569.jpg	309951	woman	[40, 43, 168, 275]	woman.n.01	person
2411571	2411571.jpg	309904	rug	[54, 229, 446, 83]	furnishing.n.02	instrumentality, instrumentation
2411584	2411584.jpg	309761	cake	[31, 99, 245, 268]	baked_goods.n.01	food, solid food
2411585	2411585.jpg	309756	donut	[31, 5, 378, 326]	baked_goods.n.01	food, solid food
2411587	2411587.jpg	309682	bench	[263, 106, 188, 179]	furnishing.n.02	instrumentality, instrumentation
2411592	2411592.jpg	3039426	train	[50, 83, 448, 177]	train.n.01	vehicle
2411593	2411593.jpg	3419079	airplane	[156, 104, 188, 186]	aircraft.n.01	vehicle
2411595	2411595.jpg	1079126	bike	[34, 118, 337, 164]	motorcycle.n.01	vehicle
2411596	2411596.jpg	309610	bagel	[103, 30, 397, 322]	baked_goods.n.01	food, solid food
2411597	2411597.jpg	309594	train	[1, 2, 436, 212]	train.n.01	vehicle
2411601	2411601.jpg	309514	bed	[0, 180, 480, 151]	furnishing.n.02	instrumentality, instrumentation
2411614	2411614.jpg	309272	desk	[32, 236, 429, 93]	furnishing.n.02	instrumentality, instrumentation
2411617	2411617.jpg	309252	train	[4, 45, 396, 317]	train.n.01	vehicle
2411624	2411624.jpg	309083	sauce	[158, 104, 212, 194]	foodstuff.n.02	food, nutrient
2411630	2411630.jpg	309004	cat	[55, 5, 184, 287]	feline.n.01	animal
2411634	2411634.jpg	3066488	girl	[40, 117, 335, 383]	woman.n.01	person
2411636	2411636.jpg	358435	table	[312, 124, 187, 187]	furnishing.n.02	instrumentality, instrumentation
2411640	2411640.jpg	308857	cat	[97, 70, 284, 292]	feline.n.01	animal
2411642	2411642.jpg	2769770	dog	[172, 98, 136, 298]	dog.n.01	animal
2411648	2411648.jpg	358358	bench	[27, 110, 426, 154]	furnishing.n.02	instrumentality, instrumentation
2411656	2411656.jpg	647263	jacket	[51, 233, 189, 247]	overgarment.n.01	article of clothing
2411658	2411658.jpg	308618	coat	[257, 120, 156, 255]	overgarment.n.01	article of clothing
2411659	2411659.jpg	308587	lady	[94, 159, 153, 278]	woman.n.01	person
2411661	2411661.jpg	308510	motorcycle	[44, 129, 223, 328]	motorcycle.n.01	vehicle
2411669	2411669.jpg	308397	cat	[42, 133, 441, 228]	feline.n.01	animal
2411672	2411672.jpg	358263	plane	[34, 24, 427, 281]	aircraft.n.01	vehicle
2411680	2411680.jpg	308311	cabinet	[3, 1, 170, 498]	furnishing.n.02	instrumentality, instrumentation
2411687	2411687.jpg	308170	couch	[3, 26, 494, 253]	furnishing.n.02	instrumentality, instrumentation
2411688	2411688.jpg	3566937	garage	[21, 11, 460, 473]	outbuilding.n.01	structure, construction
2411693	2411693.jpg	308150	bowl	[80, 204, 237, 203]	vessel.n.03	instrumentality, instrumentation
2411698	2411698.jpg	2961208	tub	[240, 185, 258, 147]	vessel.n.03	instrumentality, instrumentation
2411703	2411703.jpg	307978	motorbike	[10, 63, 461, 285]	motorcycle.n.01	vehicle
2411706	2411706.jpg	1078951	moped	[81, 132, 280, 187]	motorcycle.n.01	vehicle
2411711	2411711.jpg	2721302	giraffe	[49, 68, 234, 366]	ungulate.n.01	animal
2411713	2411713.jpg	2969051	motorbike	[0, 0, 461, 329]	motorcycle.n.01	vehicle
2411715	2411715.jpg	2810980	horse	[68, 110, 432, 171]	horse.n.01	animal
2411717	2411717.jpg	3358475	giraffe	[244, 99, 254, 232]	ungulate.n.01	animal
2411721	2411721.jpg	1078918	pizza	[2, 22, 497, 324]	dish.n.02	food, nutrient
2411727	2411727.jpg	307625	motorcycle	[46, 158, 314, 316]	motorcycle.n.01	vehicle
2411734	2411734.jpg	2953478	dog	[0, 0, 385, 385]	dog.n.01	animal
2411736	2411736.jpg	1078854	skier	[171, 6, 184, 247]	athlete.n.01	person
2411743	2411743.jpg	211421	dog	[111, 56, 268, 203]	dog.n.01	animal
2411744	2411744.jpg	211404	sandwich	[191, 138, 307, 195]	dish.n.02	food, nutrient
2411745	2411745.jpg	3805731	airplane	[2, 62, 391, 194]	aircraft.n.01	vehicle
2411746	2411746.jpg	211326	shirt	[1, 102, 208, 178]	shirt.n.01	article of clothing
2411747	2411747.jpg	3368960	batter	[57, 7, 424, 322]	athlete.n.01	person
2411748	2411748.jpg	211267	cake	[20, 49, 189, 194]	baked_goods.n.01	food, solid food
2411749	2411749.jpg	211249	car	[0, 66, 435, 217]	car.n.01	vehicle
2411751	2411751.jpg	211166	guy	[208, 2, 264, 271]	man.n.01	person
2411753	2411753.jpg	1078829	table	[83, 291, 417, 209]	furnishing.n.02	instrumentality, instrumentation
2411757	2411757.jpg	211001	horse	[157, 50, 174, 222]	horse.n.01	animal
2411761	2411761.jpg	3384832	giraffe	[23, 34, 223, 358]	ungulate.n.01	animal
2411764	2411764.jpg	210868	couch	[170, 8, 329, 242]	furnishing.n.02	instrumentality, instrumentation
2411766	2411766.jpg	3130476	guy	[1, 0, 203, 232]	man.n.01	person
2411768	2411768.jpg	210756	cake	[113, 125, 237, 208]	baked_goods.n.01	food, solid food
2411770	2411770.jpg	210735	curtain	[183, 1, 154, 323]	furnishing.n.02	instrumentality, instrumentation
2411771	2411771.jpg	210700	giraffe	[35, 76, 202, 419]	ungulate.n.01	animal
2411775	2411775.jpg	210561	man	[133, 64, 165, 270]	man.n.01	person
2411776	2411776.jpg	210532	giraffe	[51, 4, 254, 495]	ungulate.n.01	animal
2411787	2411787.jpg	210246	desk	[0, 173, 499, 159]	furnishing.n.02	instrumentality, instrumentation
2411796	2411796.jpg	210085	bowl	[94, 117, 307, 237]	vessel.n.03	instrumentality, instrumentation
2411802	2411802.jpg	209906	dog	[169, 131, 302, 127]	dog.n.01	animal
2411803	2411803.jpg	209878	dress	[16, 209, 482, 159]	dress.n.01	article of clothing
2411822	2411822.jpg	209326	bridge	[8, 127, 492, 171]	bridge.n.01	structure, construction
2411829	2411829.jpg	209107	carpeting	[0, 337, 328, 154]	furnishing.n.02	instrumentality, instrumentation
2411831	2411831.jpg	209023	shirt	[45, 191, 288, 306]	shirt.n.01	article of clothing
2411837	2411837.jpg	208901	girl	[54, 216, 138, 280]	woman.n.01	person
2411840	2411840.jpg	3219197	athlete	[69, 28, 394, 288]	athlete.n.01	person
2411841	2411841.jpg	208719	zebra	[81, 42, 366, 219]	ungulate.n.01	animal
2411845	2411845.jpg	208598	airplane	[6, 86, 489, 119]	aircraft.n.01	vehicle
2411849	2411849.jpg	208482	plane	[1, 26, 488, 232]	aircraft.n.01	vehicle
2411851	2411851.jpg	208457	shirt	[106, 222, 245, 278]	shirt.n.01	article of clothing
2411854	2411854.jpg	208366	giraffe	[0, 117, 270, 336]	ungulate.n.01	animal
2411858	2411858.jpg	208253	woman	[99, 27, 342, 468]	woman.n.01	person
2411863	2411863.jpg	208176	motorcycle	[77, 14, 371, 350]	motorcycle.n.01	vehicle
2411876	2411876.jpg	207891	horse	[183, 75, 168, 212]	horse.n.01	animal
2411887	2411887.jpg	207688	jet	[66, 81, 425, 176]	aircraft.n.01	vehicle
2411889	2411889.jpg	2819187	train	[90, 99, 300, 147]	train.n.01	vehicle
2411891	2411891.jpg	207621	train	[0, 72, 236, 263]	train.n.01	vehicle
2411896	2411896.jpg	207466	tugboat	[61, 44, 367, 191]	boat.n.01	vehicle
2411906	2411906.jpg	1078716	shirt	[181, 144, 243, 198]	shirt.n.01	article of clothing
2411907	2411907.jpg	1618624	curtain	[179, 3, 315, 174]	furnishing.n.02	instrumentality, instrumentation
2411915	2411915.jpg	2862683	desk	[0, 157, 500, 216]	furnishing.n.02	instrumentality, instrumentation
2411916	2411916.jpg	207030	plane	[102, 158, 348, 129]	aircraft.n.01	vehicle
2411926	2411926.jpg	206787	counter	[67, 164, 406, 331]	furnishing.n.02	instrumentality, instrumentation
2411927	2411927.jpg	3805454	train	[122, 67, 274, 170]	train.n.01	vehicle
2411928	2411928.jpg	206728	couch	[107, 47, 392, 191]	furnishing.n.02	instrumentality, instrumentation
2411933	2411933.jpg	206618	carpet	[1, 268, 332, 232]	furnishing.n.02	instrumentality, instrumentation
2411936	2411936.jpg	206517	giraffe	[0, 185, 129, 306]	ungulate.n.01	animal
2411940	2411940.jpg	206426	cat	[56, 23, 444, 309]	feline.n.01	animal
2411945	2411945.jpg	206340	tub	[1, 308, 149, 191]	vessel.n.03	instrumentality, instrumentation
2411946	2411946.jpg	206307	giraffe	[79, 229, 221, 165]	ungulate.n.01	animal
2411947	2411947.jpg	206285	skater	[19, 19, 167, 212]	athlete.n.01	person
2411954	2411954.jpg	3805435	airplane	[102, 0, 396, 368]	aircraft.n.01	vehicle
2411955	2411955.jpg	307341	jacket	[238, 98, 176, 195]	overgarment.n.01	article of clothing
2411959	2411959.jpg	3626070	horse	[0, 127, 302, 371]	horse.n.01	animal
2411962	2411962.jpg	3027360	man	[2, 12, 369, 266]	man.n.01	person
2411963	2411963.jpg	205976	pizza	[27, 16, 429, 350]	dish.n.02	food, nutrient
2411972	2411972.jpg	205759	sandwich	[160, 103, 243, 261]	dish.n.02	food, nutrient
2411975	2411975.jpg	357973	blazer	[64, 144, 310, 355]	overgarment.n.01	article of clothing
2411981	2411981.jpg	205544	truck	[46, 51, 310, 150]	truck.n.01	vehicle
2411982	2411982.jpg	205520	pizza	[5, 152, 393, 208]	dish.n.02	food, nutrient
2411989	2411989.jpg	205366	jacket	[129, 169, 267, 205]	overgarment.n.01	article of clothing
2411994	2411994.jpg	205248	cake	[8, 90, 486, 399]	baked_goods.n.01	food, solid food
2411996	2411996.jpg	205188	counter	[22, 237, 264, 212]	furnishing.n.02	instrumentality, instrumentation
2412006	2412006.jpg	204896	shirt	[147, 1, 352, 325]	shirt.n.01	article of clothing
2412009	2412009.jpg	204826	guy	[97, 44, 167, 189]	man.n.01	person
2412019	2412019.jpg	1078646	bench	[9, 86, 445, 269]	furnishing.n.02	instrumentality, instrumentation
2412024	2412024.jpg	204533	bowl	[69, 196, 373, 249]	vessel.n.03	instrumentality, instrumentation
2412036	2412036.jpg	357851	train	[94, 39, 307, 242]	train.n.01	vehicle
2412045	2412045.jpg	204088	batter	[180, 96, 189, 262]	athlete.n.01	person
2412047	2412047.jpg	204061	woman	[170, 199, 179, 301]	woman.n.01	person
2412048	2412048.jpg	204033	airplane	[22, 112, 450, 120]	aircraft.n.01	vehicle
2412049	2412049.jpg	204021	dog	[0, 0, 406, 375]	dog.n.01	animal
2412054	2412054.jpg	3131075	giraffe	[181, 82, 160, 249]	ungulate.n.01	animal
2412057	2412057.jpg	203827	cat	[68, 140, 268, 197]	feline.n.01	animal
2412058	2412058.jpg	203720	donut	[107, 1, 393, 306]	baked_goods.n.01	food, solid food
2412061	2412061.jpg	203652	bird	[49, 25, 317, 303]	bird.n.01	animal
2412064	2412064.jpg	203566	desk	[0, 296, 500, 77]	furnishing.n.02	instrumentality, instrumentation
2412076	2412076.jpg	203361	shirt	[229, 55, 165, 213]	shirt.n.01	article of clothing
2412080	2412080.jpg	203217	cat	[80, 129, 158, 268]	feline.n.01	animal
2412083	2412083.jpg	203179	tie	[189, 211, 185, 288]	neckwear.n.01	article of clothing
2412091	2412091.jpg	203068	cat	[93, 16, 407, 226]	feline.n.01	animal
2412094	2412094.jpg	2984933	guy	[64, 64, 162, 229]	man.n.01	person
2412096	2412096.jpg	202998	shirt	[116, 115, 200, 269]	shirt.n.01	article of clothing
2412107	2412107.jpg	202751	desk	[19, 261, 415, 85]	furnishing.n.02	instrumentality, instrumentation
2412110	2412110.jpg	3491424	zebra	[267, 90, 195, 346]	ungulate.n.01	animal
2412111	2412111.jpg	646849	horse	[26, 140, 220, 360]	horse.n.01	animal
2412112	2412112.jpg	202683	boy	[120, 60, 250, 312]	male_child.n.01	person
2412116	2412116.jpg	202562	motorcycle	[9, 107, 176, 195]	motorcycle.n.01	vehicle
2412122	2412122.jpg	202431	counter	[0, 300, 325, 195]	furnishing.n.02	instrumentality, instrumentation
2412127	2412127.jpg	202287	cake	[97, 46, 312, 398]	baked_goods.n.01	food, solid food
2412128	2412128.jpg	3805069	aircraft	[32, 12, 433, 231]	aircraft.n.01	vehicle
2412132	2412132.jpg	202188	girl	[280, 33, 146, 351]	woman.n.01	person
2412133	2412133.jpg	202148	woman	[1, 77, 180, 215]	woman.n.01	person
2412134	2412134.jpg	202112	bed	[88, 240, 245, 261]	furnishing.n.02	instrumentality, instrumentation
2412140	2412140.jpg	202028	zebra	[66, 39, 348, 322]	ungulate.n.01	animal
2412141	2412141.jpg	201996	plane	[1, 108, 430, 179]	aircraft.n.01	vehicle
2412148	2412148.jpg	201868	man	[22, 12, 158, 236]	man.n.01	person
2412149	2412149.jpg	201850	woman	[0, 46, 271, 454]	woman.n.01	person
2412153	2412153.jpg	201757	pizza	[10, 190, 479, 266]	dish.n.02	food, nutrient
2412157	2412157.jpg	201691	zebra	[73, 57, 357, 276]	ungulate.n.01	animal
2412161	2412161.jpg	3805033	truck	[63, 1, 390, 319]	truck.n.01	vehicle
2412163	2412163.jpg	201541	boat	[134, 156, 333, 128]	boat.n.01	vehicle
2412164	2412164.jpg	3805031	airplane	[17, 106, 469, 98]	aircraft.n.01	vehicle
2412168	2412168.jpg	357778	bedframe	[107, 128, 364, 245]	furnishing.n.02	instrumentality, instrumentation
2412183	2412183.jpg	201118	bed	[1, 56, 229, 274]	furnishing.n.02	instrumentality, instrumentation
2412184	2412184.jpg	201084	motorcycle	[1, 215, 331, 285]	motorcycle.n.01	vehicle
2412186	2412186.jpg	201058	truck	[61, 96, 393, 190]	truck.n.01	vehicle
2412188	2412188.jpg	201011	train	[111, 117, 340, 118]	train.n.01	vehicle
2412193	2412193.jpg	646790	truck	[43, 0, 420, 307]	truck.n.01	vehicle
2412195	2412195.jpg	306922	bridge	[9, 81, 491, 137]	bridge.n.01	structure, construction
2412197	2412197.jpg	200704	woman	[327, 16, 132, 305]	woman.n.01	person
2412199	2412199.jpg	200637	counter	[0, 53, 375, 447]	furnishing.n.02	instrumentality, instrumentation
2412204	2412204.jpg	200515	girl	[246, 80, 184, 215]	woman.n.01	person
2412207	2412207.jpg	200431	cabinet	[0, 132, 193, 199]	furnishing.n.02	instrumentality, instrumentation
2412208	2412208.jpg	200394	car	[64, 77, 298, 214]	car.n.01	vehicle
2412211	2412211.jpg	200313	giraffe	[100, 0, 339, 382]	ungulate.n.01	animal
2412212	2412212.jpg	3804991	restaurant	[245, 64, 243, 125]	restaurant.n.01	structure, construction
2412215	2412215.jpg	200225	dog	[99, 0, 356, 316]	dog.n.01	animal
2412217	2412217.jpg	200149	motorcycle	[176, 23, 289, 291]	motorcycle.n.01	vehicle
2412218	2412218.jpg	200126	boat	[80, 70, 419, 304]	boat.n.01	vehicle
2412221	2412221.jpg	200011	giraffe	[52, 47, 262, 453]	ungulate.n.01	animal
2412227	2412227.jpg	199870	giraffe	[83, 52, 144, 366]	ungulate.n.01	animal
2412234	2412234.jpg	199668	cat	[89, 40, 176, 257]	feline.n.01	animal
2412235	2412235.jpg	199635	table	[2, 283, 490, 217]	furnishing.n.02	instrumentality, instrumentation
2412240	2412240.jpg	199550	counter	[156, 178, 344, 197]	furnishing.n.02	instrumentality, instrumentation
2412247	2412247.jpg	2794697	wine	[47, 50, 341, 264]	beverage.n.01	food, nutrient
2412253	2412253.jpg	199207	shirt	[284, 123, 195, 209]	shirt.n.01	article of clothing
2412256	2412256.jpg	199106	dog	[172, 50, 308, 214]	dog.n.01	animal
2412258	2412258.jpg	199054	coat	[2, 177, 251, 240]	overgarment.n.01	article of clothing
2412260	2412260.jpg	198984	pizza	[37, 103, 438, 221]	dish.n.02	food, nutrient
2412267	2412267.jpg	198728	zebra	[282, 113, 217, 200]	ungulate.n.01	animal
2412268	2412268.jpg	198713	pan	[41, 174, 329, 157]	kitchen_utensil.n.01	instrumentality, instrumentation
2412269	2412269.jpg	198683	desk	[225, 164, 274, 188]	furnishing.n.02	instrumentality, instrumentation
2412274	2412274.jpg	198527	bench	[117, 71, 254, 253]	furnishing.n.02	instrumentality, instrumentation
2412275	2412275.jpg	198503	boy	[42, 69, 137, 339]	male_child.n.01	person
2412277	2412277.jpg	198459	dress	[76, 192, 175, 202]	dress.n.01	article of clothing
2412279	2412279.jpg	198403	bed	[1, 238, 372, 262]	furnishing.n.02	instrumentality, instrumentation
2412280	2412280.jpg	198362	table	[168, 217, 303, 140]	furnishing.n.02	instrumentality, instrumentation
2412283	2412283.jpg	198247	desk	[125, 202, 153, 296]	furnishing.n.02	instrumentality, instrumentation
2412285	2412285.jpg	198194	jacket	[8, 154, 155, 242]	overgarment.n.01	article of clothing
2412290	2412290.jpg	198033	shirt	[16, 148, 207, 274]	shirt.n.01	article of clothing
2412295	2412295.jpg	3124334	boy	[166, 20, 267, 285]	male_child.n.01	person
2412298	2412298.jpg	197885	table	[0, 210, 498, 122]	furnishing.n.02	instrumentality, instrumentation
2412299	2412299.jpg	197831	shirt	[126, 121, 132, 266]	shirt.n.01	article of clothing
2412301	2412301.jpg	197789	carpet	[1, 93, 498, 280]	furnishing.n.02	instrumentality, instrumentation
2412303	2412303.jpg	197748	counter	[19, 257, 325, 242]	furnishing.n.02	instrumentality, instrumentation
2412305	2412305.jpg	197685	desk	[0, 227, 499, 108]	furnishing.n.02	instrumentality, instrumentation
2412312	2412312.jpg	197440	cow	[2, 9, 270, 283]	ungulate.n.01	animal
2412329	2412329.jpg	196946	motorcycle	[87, 80, 233, 192]	motorcycle.n.01	vehicle
2412332	2412332.jpg	196897	bed	[0, 100, 499, 231]	furnishing.n.02	instrumentality, instrumentation
2412333	2412333.jpg	196869	giraffe	[11, 16, 214, 316]	ungulate.n.01	animal
2412335	2412335.jpg	196818	cat	[104, 112, 299, 203]	feline.n.01	animal
2412336	2412336.jpg	196804	pizza	[0, 259, 499, 240]	dish.n.02	food, nutrient
2412337	2412337.jpg	196776	table	[0, 196, 496, 137]	furnishing.n.02	instrumentality, instrumentation
2412346	2412346.jpg	196545	motorcycle	[19, 76, 454, 251]	motorcycle.n.01	vehicle
2412349	2412349.jpg	196482	counter	[0, 255, 498, 73]	furnishing.n.02	instrumentality, instrumentation
2412352	2412352.jpg	196434	cheese	[65, 38, 338, 295]	foodstuff.n.02	food, nutrient
2412369	2412369.jpg	3804856	house	[10, 15, 234, 238]	house.n.01	structure, construction
2412377	2412377.jpg	195661	train	[10, 16, 489, 220]	train.n.01	vehicle
2412378	2412378.jpg	2956480	bed	[0, 115, 499, 372]	furnishing.n.02	instrumentality, instrumentation
2412381	2412381.jpg	2846705	boat	[50, 159, 257, 146]	boat.n.01	vehicle
2412382	2412382.jpg	3804826	stool	[6, 193, 446, 138]	furnishing.n.02	instrumentality, instrumentation
2412383	2412383.jpg	195515	ox	[0, 236, 429, 196]	ungulate.n.01	animal
2412385	2412385.jpg	195465	bed	[42, 41, 439, 325]	furnishing.n.02	instrumentality, instrumentation
2412386	2412386.jpg	195427	cat	[108, 0, 242, 253]	feline.n.01	animal
2412389	2412389.jpg	306632	couch	[0, 248, 393, 127]	furnishing.n.02	instrumentality, instrumentation
2412390	2412390.jpg	195325	man	[40, 187, 158, 289]	man.n.01	person
2412395	2412395.jpg	195173	cat	[21, 146, 479, 158]	feline.n.01	animal
2412397	2412397.jpg	195136	shirt	[126, 108, 197, 178]	shirt.n.01	article of clothing
2412398	2412398.jpg	195125	sofa	[3, 84, 493, 245]	furnishing.n.02	instrumentality, instrumentation
2412402	2412402.jpg	3142169	zebra	[107, 44, 339, 232]	ungulate.n.01	animal
2412408	2412408.jpg	3172138	pizza	[90, 10, 362, 317]	dish.n.02	food, nutrient
2412409	2412409.jpg	194914	bench	[0, 178, 391, 160]	furnishing.n.02	instrumentality, instrumentation
2412410	2412410.jpg	194895	counter	[0, 178, 500, 197]	furnishing.n.02	instrumentality, instrumentation
2412416	2412416.jpg	3364248	dugout	[29, 224, 469, 87]	shelter.n.01	structure, construction
2412417	2412417.jpg	3804659	giraffe	[99, 10, 183, 490]	ungulate.n.01	animal
2412419	2412419.jpg	3517215	cat	[97, 110, 357, 165]	feline.n.01	animal
2412420	2412420.jpg	3217607	jacket	[80, 65, 280, 215]	overgarment.n.01	article of clothing
2412424	2412424.jpg	194591	car	[0, 0, 398, 390]	car.n.01	vehicle
2412430	2412430.jpg	3385551	dog	[3, 168, 266, 145]	dog.n.01	animal
2412444	2412444.jpg	194254	giraffe	[255, 56, 143, 278]	ungulate.n.01	animal
2412447	2412447.jpg	306536	plane	[165, 126, 284, 106]	aircraft.n.01	vehicle
2412449	2412449.jpg	646452	shirt	[219, 120, 233, 212]	shirt.n.01	article of clothing
2412450	2412450.jpg	306526	skier	[69, 192, 164, 308]	athlete.n.01	person
2412451	2412451.jpg	194115	pizza	[5, 26, 482, 220]	dish.n.02	food, nutrient
2412456	2412456.jpg	194008	shirt	[13, 157, 264, 216]	shirt.n.01	article of clothing
2412462	2412462.jpg	193894	robe	[14, 170, 158, 329]	robe.n.01	article of clothing
2412463	2412463.jpg	2936991	cat	[6, 105, 350, 394]	feline.n.01	animal
2412464	2412464.jpg	193853	skillet	[39, 43, 385, 245]	kitchen_utensil.n.01	instrumentality, instrumentation
2412466	2412466.jpg	193711	girl	[3, 0, 442, 374]	woman.n.01	person
2412467	2412467.jpg	3424601	lady	[72, 304, 212, 195]	woman.n.01	person
2412468	2412468.jpg	3465206	cake	[34, 62, 242, 194]	baked_goods.n.01	food, solid food
2412469	2412469.jpg	3171858	spoon	[49, 144, 227, 278]	cutlery.n.02	ware
2412478	2412478.jpg	3804469	girl	[58, 6, 145, 372]	woman.n.01	person
2412483	2412483.jpg	193428	pickup	[87, 38, 355, 245]	truck.n.01	vehicle
2412488	2412488.jpg	3804414	truck	[197, 5, 300, 225]	truck.n.01	vehicle
2412492	2412492.jpg	193280	shirt	[111, 70, 271, 411]	shirt.n.01	article of clothing
2412500	2412500.jpg	2751835	batter	[238, 35, 185, 277]	athlete.n.01	person
2412506	2412506.jpg	3659036	train	[100, 51, 330, 198]	train.n.01	vehicle
